# rootname919                                     ,Mo,No,psffwhm,asecpix,skybg,skybgstd,x0peak,y0peak,x0col,y0col,x0A1fit,y0A1fit,x0A3fit,y0A3fit,a,b,PAdeg,InFit1D,RnFit1D,nFit1D,xsin,x0Fit2D,y0Fit2D,InFit2D,RnFit2D,nFit2D,qFit2D,PAFit2D,LT,R10,R20,R30,R40,R50,R60,R70,R80,R90,Rp,C1,C2,BGmedian,A_e,A0,A1,A2,A3,A4,S1,S3,G,M20,psi,sigma_psi,H,IRkurvmedian,IRkurvmad,QF,
NGC1396_F378_450px                                ,450.00000000,450.00000000,7.03733024,0.77781746,0.00229232,0.00946330,225.50051082,224.50046308,225.93551398,224.99844267,226.73326077,226.11708446,221.59546252,225.31869804,2.65974341,2.24532588,11.98851380,0.00719742,23.10003527,1.32565736,16.86145465,226.18962246,225.23842046,0.00471593,33.11596076,1.92835530,0.64594115,1.48184377,45.80478668,6.81075954,10.63733000,14.70220182,19.25344856,24.88007688,31.81457760,39.92873140,48.62293107,60.96751063,36.97267432,0.66000850,0.38924674,0.93064890,0.00020655,0.17176296,0.00069423,0.99750024,0.60747276,1.78840091,0.00392609,0.80679733,0.55592325,0.11035913,1.55184466,0.64572736,0.79625414,0.13295436,5.50950159,0.00000000,
NGC1396_F395_450px                                ,450.00000000,450.00000000,6.12808132,0.77781746,0.00545169,0.01496443,225.50033533,225.50080939,226.34804911,225.83157173,226.97791713,224.91944411,225.30775575,227.79570331,2.89748583,2.72507531,44.29705186,0.00500939,30.68453564,1.58351282,23.02902770,226.37136791,225.51400027,0.00292297,48.62085143,2.28776326,0.69412238,1.36053174,60.90232849,7.40007202,12.09799983,17.35540092,22.35387160,28.96019915,35.78575837,45.52229688,55.03273476,67.12036262,38.93852711,0.65790752,0.36505275,1.06109233,0.00024564,0.14257316,0.00060957,0.98761218,0.69658194,2.33690747,0.00451667,0.81904712,0.54282611,0.13939818,1.57100618,0.68541965,0.83461018,0.40953055,6.89874453,0.00000000,
NGC1396_F430_450px                                ,450.00000000,450.00000000,5.66028936,0.77781746,0.00218256,0.03691967,225.50074891,224.50114197,226.07433084,225.24539465,227.10143199,226.18067255,225.98565907,224.63470556,5.04332211,4.21581281,2.36837595,0.04577498,20.74508480,1.30720972,9.84553551,226.35042640,225.55969861,0.03624512,27.17735256,1.62230117,0.62836521,1.17816565,210.48506165,5.55432283,9.04576379,12.27568355,15.64583285,20.07924493,24.55517452,30.01895319,36.66782122,44.84008657,43.96380551,0.60783986,0.34891907,0.90960480,0.00017536,0.19919430,0.00092607,0.97572196,0.55718147,2.13728540,0.00607287,0.73020012,0.59355254,-0.09646038,1.57234092,0.59187692,0.76268011,0.15834117,4.37088819,0.00000000,
NGC1396_F515_450px                                ,450.00000000,450.00000000,4.47264433,0.77781746,0.01804047,0.06189993,225.50030718,224.50160931,225.84963235,225.53974560,226.38133974,226.11553318,222.70648293,227.30169595,4.37349694,3.76183753,177.33457987,0.10195019,19.94122543,1.42790000,7.00106555,226.00814915,225.61177223,0.07588899,27.25408502,1.79655687,0.64121311,0.20122522,466.69967651,5.39598031,8.53738028,11.81491547,15.24949249,19.15518717,24.05935866,30.02535838,37.37304306,47.04143609,45.66258737,0.64123383,0.39019417,0.89500547,0.00013261,0.13095641,0.00017853,0.95936163,0.57694633,2.39875433,0.00801077,0.65968847,0.60778596,-0.37168162,1.57710268,0.43003870,0.74216148,0.43892877,2.64170859,0.00000000,
NGC1396_F660_450px                                ,450.00000000,450.00000000,3.73241639,0.77781746,0.02129135,0.02290812,225.50036090,224.50168115,225.79200084,225.45274614,226.56292787,226.07883072,220.37069696,224.52198390,2.88884978,2.42003579,175.87760521,0.12652477,19.23258557,1.33966144,9.55645301,226.18716121,225.55796761,0.10782556,24.45960560,1.56873188,0.61322857,0.60955688,580.73913574,5.71764668,9.24183841,12.75898226,16.72310011,21.39036673,27.21379944,34.82137750,45.77182123,62.67405062,44.99261135,0.69483982,0.46686953,0.50339683,0.00003944,0.05657391,0.00000000,0.91694473,0.31617043,2.21097545,0.00904491,0.50322837,0.67537672,-1.31999736,1.57817247,0.17011691,0.63107516,0.55416496,1.62641968,0.00000000,
NGC1396_F861_450px                                ,450.00000000,450.00000000,4.03787941,0.77781746,0.01972446,0.08771175,225.50000363,224.50181470,225.71625601,225.45942823,226.30653071,225.76341857,219.71891795,226.74322734,4.68514865,3.98367141,4.85085439,0.31977045,17.97795787,1.27594960,9.07521443,226.13113942,225.57272605,0.26626545,23.27756539,1.54655963,0.61404925,2.62048509,1247.75122070,5.34462065,8.51238233,11.81383941,15.32949984,19.39730343,24.31352939,30.90208567,40.35404049,53.57031625,47.04370735,0.67583590,0.44118285,0.71418294,0.00007028,0.09464666,0.00004848,0.91780667,0.51318480,2.08684115,0.00939109,0.65088949,0.66812185,-1.19230760,1.57206797,0.31138631,0.67997933,0.53500582,2.82188658,0.00000000,
NGC1396_G_450px                                   ,450.00000000,450.00000000,4.19648045,0.77781746,0.09183612,0.20365602,225.50037854,225.50037732,225.74320786,225.65170020,226.43720266,226.18488859,219.72644805,226.33522367,2.90839738,2.50089246,5.30520420,0.56848004,19.69891489,1.37975636,7.18934398,226.14860984,225.57898482,0.50580508,24.68528886,1.58246333,0.61631513,2.16021169,2693.44555664,5.57198393,8.94352426,12.36580019,16.17725004,20.53607983,25.75078356,32.52414159,41.22972854,56.10774651,40.93241399,0.66370179,0.43650528,0.66659740,0.00007560,0.10201951,0.00000000,0.95429442,0.38674716,0.69900610,0.00556348,0.63262559,0.63368794,-0.95453538,1.57626893,0.30089856,0.72220104,1.07980852,3.79038333,0.00000000,
NGC1396_I_450px                                   ,450.00000000,450.00000000,3.70671252,0.77781746,0.20481801,0.22662391,225.50010964,225.50003138,225.74054501,225.53074546,226.50178556,225.98362397,222.25124402,225.51127515,4.23512803,3.55689384,179.17321016,1.35850849,18.70080656,1.32136599,8.58728509,226.18255519,225.54430183,1.13024174,24.16379803,1.59898490,0.60824359,0.47600520,5734.17138672,5.44430325,8.81517346,12.15069660,15.86733932,20.12945154,25.44916300,32.22754691,41.57738630,56.14506673,40.95658335,0.67362632,0.44547966,0.42101957,0.00003952,0.04651699,0.00000000,0.91533722,0.27465359,0.59181987,0.00656249,0.51613758,0.66495610,-1.25253981,1.57078039,0.13481098,0.63311615,0.55711040,1.60483824,0.00000000,
NGC1396_R_450px                                   ,450.00000000,450.00000000,3.57827730,0.77781746,0.18285884,0.20618893,225.50011131,224.50173726,225.75646421,225.50586371,226.57947365,226.09488921,223.25329745,225.44045400,5.95509378,4.83340056,1.84682645,1.19292869,19.15721835,1.29061409,11.66721316,226.13190093,225.59053773,0.96616125,24.42543008,1.58708777,0.62057192,1.60464792,5250.95703125,5.77933316,9.31753600,12.92245761,16.93189910,21.61194096,27.42581817,35.15050193,45.87586587,64.25664458,45.70666290,0.69228319,0.47322427,0.50213139,0.00003926,0.06882514,0.00000000,0.93527219,0.36179472,2.26735719,0.00959441,0.47433370,0.67775472,-1.29429943,1.58092661,0.17174834,0.61669377,0.59617732,1.65274286,0.00000000,
NGC1396_Z_450px                                   ,450.00000000,450.00000000,3.98575829,0.77781746,0.15158746,0.23472762,225.50051107,224.50185523,225.94995471,225.52080180,226.49486728,225.96712212,219.98919121,225.05355975,4.15773672,3.54447914,179.06144160,0.91638269,19.55605984,1.38943381,11.34150334,226.21541955,225.54658043,0.72018916,26.28106726,1.71279563,0.61279160,0.47098293,4584.92089844,5.78384890,9.40871131,13.16929014,17.39831370,22.34648158,28.75969555,37.23279430,49.54964049,65.77534615,44.68885244,0.72151036,0.46885399,0.59881286,0.00005119,0.07067372,0.00000000,0.88837804,0.39570815,2.49204405,0.01013514,0.56360917,0.64856416,-1.39923154,1.57179380,0.22714044,0.66651540,0.45378234,2.48540560,0.00000000,
NGC1399_F378_450px                                ,450.00000000,450.00000000,7.03733024,0.77781746,0.00871768,0.01003711,226.50130608,231.50002731,227.52694702,230.91236229,228.08471719,227.31880595,228.28455812,227.83421421,22.99507036,21.07304392,96.22671269,0.09306045,33.57590029,1.74479622,22.12428968,227.51647917,226.86514761,0.05851769,40.46609627,2.40704722,1.00000347,114.74553923,1728.19519043,9.44017540,16.07494078,23.75168620,28.63667853,35.94464655,47.14344396,62.69700616,82.46926810,110.17969661,95.64319917,0.71014276,0.48646735,0.47433146,0.00000581,0.21595893,0.03500725,0.09347579,0.23310080,1.23591643,0.05628764,0.28573948,0.73898788,-2.35613616,1.59692495,0.27217435,0.44067133,0.63327059,1.60393354,0.00000000,
NGC1399_F395_450px                                ,450.00000000,450.00000000,6.12808132,0.77781746,0.01265339,0.01638258,226.50130960,230.50088415,227.57885858,230.78296673,227.97674083,227.29293989,230.77132329,227.80073700,22.92908854,20.95327201,95.31989040,0.10641085,32.89761375,1.77906170,18.21749184,227.46396897,226.78449525,0.06738977,41.28419160,2.42187454,0.91324053,24.94914664,1882.24914551,9.02997828,15.48564068,22.92897426,28.29232871,34.67084098,45.42386700,60.46340945,79.89666119,106.96398152,86.70685139,0.71259945,0.48927318,0.47832327,0.00000870,0.28658659,0.02965308,0.08038473,0.28062419,1.28462654,0.05139659,0.43502657,0.70446456,-2.45943825,1.59276595,0.27456479,0.48704513,-0.05415454,1.64260069,0.00000000,
NGC1399_F410_450px                                ,450.00000000,450.00000000,7.50230073,0.77781746,0.04028773,0.03996353,226.50142571,229.50071105,227.58327068,229.95625655,228.01338615,227.28810556,227.87350013,227.79180033,22.64837171,21.42516626,90.65912000,0.33573026,39.78760894,2.36229453,7.35610331,227.48547723,226.86344313,0.30166575,42.25277440,2.52252489,0.91053015,23.91940121,8821.70507812,8.81245391,15.18102203,22.50408600,29.01767752,35.83712703,47.14728838,62.62588008,82.37138409,109.62429068,99.19328203,0.73447535,0.48557361,0.37690547,0.00000453,0.19200835,0.02739510,0.06765474,0.18302965,1.18339084,0.05483042,0.24908896,0.74651028,-2.48383098,1.59327245,0.19991099,0.41298891,0.21300348,1.04319589,0.00000000,
NGC1399_F430_450px                                ,450.00000000,450.00000000,5.66028936,0.77781746,0.04110413,0.04395777,226.50145617,228.50128705,227.54545792,229.41452578,228.02516020,227.32873248,226.76600634,224.69923831,22.64144176,21.82483166,86.77218000,0.56143580,35.01424804,2.17812197,13.81652128,227.46506796,226.89367024,0.44230026,40.99924585,2.47347855,0.90067286,22.34442980,12034.11718750,8.22403559,14.54347842,21.57723398,28.68856365,35.36164106,46.77339662,62.10724180,82.04398614,109.65574543,96.56839074,0.75137846,0.49149898,0.30229833,0.00000365,0.17238671,0.02380633,0.05388418,0.13117697,1.43635335,0.05531302,0.22917544,0.74566132,-2.54208560,1.58449049,0.15154681,0.37602677,-0.00738650,1.14476772,0.00000000,
NGC1399_F515_450px                                ,450.00000000,450.00000000,4.47264433,0.77781746,0.10054789,0.07650512,226.50146028,228.50009135,227.54766818,228.67591943,227.97578911,227.31176268,227.80599438,225.23449117,22.41444271,21.95768290,61.68063086,1.79058430,29.90252962,1.91792777,34.73481573,227.42929318,226.86994827,1.13602649,38.33543148,2.42126633,1.00151225,113.15647678,29902.07617188,8.05492246,14.08205475,21.15767843,29.05808542,36.37801609,48.44308521,64.32596351,84.64127225,112.82443748,100.25556818,0.77891615,0.49156417,0.25830029,0.00000256,0.11703379,0.02116578,0.03476604,0.10193928,1.05817569,0.05995052,0.18452183,0.77148438,-2.52426491,1.58046333,0.16784918,0.33906628,0.29862034,1.22155914,0.00000000,
NGC1399_F660_450px                                ,450.00000000,450.00000000,3.73241639,0.77781746,0.09780878,0.03978338,226.50149618,227.50035741,227.55354876,227.89224778,227.97934247,227.30499394,228.81602396,225.78768493,22.80576345,21.97712386,29.00029522,2.52914701,29.43819188,1.96198915,58.55779496,227.40761649,226.83723606,1.56330910,40.64126829,2.47596475,0.88952406,22.12202543,42022.71875000,7.95043867,14.11183195,21.34679234,30.07379187,38.90165685,52.51617643,70.07111578,92.56657526,123.70095089,109.92885984,0.81687080,0.50240494,0.08303113,0.00000095,0.06769714,0.01417309,0.02515901,0.02255839,1.02127150,0.06341130,0.11382299,0.77495175,-2.56594066,1.57480103,0.08727229,0.27646846,0.20977433,1.06919838,0.00000000,
NGC1399_F861_450px                                ,450.00000000,450.00000000,4.03787941,0.77781746,0.24561042,0.12766449,227.49999239,226.50142998,227.55419687,227.53750169,227.98420637,227.32842673,227.28936783,225.19449068,22.92603727,21.82462680,24.49973536,6.52117069,29.61058516,2.03723253,41.16023966,227.47904431,226.79789684,4.08824522,40.26404346,2.52852386,0.88953606,22.28945948,106767.96875000,7.72060935,13.80178430,20.66605620,29.14453389,38.24305348,51.45194551,68.60569546,90.73600926,121.51149974,105.72035944,0.81784444,0.50206482,0.11055505,0.00000120,0.05753487,0.01161190,0.02939510,0.03278572,0.98135180,0.05777721,0.12770221,0.76914531,-2.58424014,1.57404975,0.10786348,0.30392557,0.40239277,1.14716233,0.00000000,
NGC1399_G_450px                                   ,450.00000000,450.00000000,4.19648045,0.77781746,0.49839881,0.27586961,227.50002594,228.50011968,227.59163927,228.70873901,228.03673491,227.31885946,228.26797294,226.78220172,22.59285127,22.08919246,59.54096286,10.70828835,29.27810019,1.88075373,52.57462205,227.52078087,226.90371108,6.36159298,38.39601346,2.45828474,1.03445022,113.21039013,175705.45312500,8.15740160,14.30175547,21.59532884,29.44199972,37.29183887,50.01032396,66.63924835,88.00584012,117.45121408,103.70987261,0.78912214,0.49824371,0.16986113,0.00000157,0.10036326,0.01899773,0.03117571,0.05601709,0.21969818,0.05799863,0.13045971,0.78558849,-2.52100229,1.57438569,0.10804357,0.29762352,0.14107824,1.24117770,0.00000000,
NGC1399_I_450px                                   ,450.00000000,450.00000000,3.70671252,0.77781746,1.08085084,0.40082127,227.50003126,227.50006578,227.57474963,227.69789418,227.99237176,227.28979175,228.27243441,226.32407999,22.81389618,21.83643590,26.19234693,27.36315148,29.60201421,2.01399242,58.05827021,227.48806429,226.80153980,17.71706910,39.89212801,2.43215097,0.88812081,21.81429394,459104.50000000,7.95911541,14.09577535,21.31312161,30.10838034,39.29838623,53.13100657,70.89619928,93.68131629,125.09567626,110.20189783,0.82256401,0.50286758,0.07352119,0.00000087,0.05394957,0.01261107,0.02484696,0.01745348,0.19189185,0.06368069,0.13412338,0.77430496,-2.57916192,1.57219153,0.05290524,0.26198565,0.20223531,1.12846558,0.00000000,
NGC1399_R_450px                                   ,450.00000000,450.00000000,3.57827730,0.77781746,0.89824939,0.34610477,227.50000109,227.50057896,227.54991677,228.03487285,227.99323709,227.32451107,228.28557291,226.24607014,22.74673818,22.01378911,32.93324341,20.76573087,30.67385470,2.03111821,50.87053935,227.47984479,226.84826707,14.17328208,40.18136827,2.40736708,0.89156142,22.37328947,373967.68750000,8.04381983,14.27740400,21.57841151,30.16408882,39.02366618,52.75955787,70.41192604,93.01489963,124.03601511,109.43520833,0.81390327,0.50221974,0.08323748,0.00000093,0.06853644,0.01469248,0.02568531,0.02096958,0.49035451,0.06295781,0.11557737,0.77110340,-2.56968261,1.57346056,0.09030351,0.28208564,0.19578409,1.15954657,0.00000000,
NGC1399_U_450px                                   ,450.00000000,450.00000000,4.81905250,0.77781746,0.01072296,0.02134321,226.50112555,230.50099848,227.44661936,230.77987948,227.97250611,227.28666473,227.15821510,224.19558757,22.75737196,20.83141074,98.14022682,0.12207319,33.67471555,1.81024352,15.60185250,227.47423976,226.76056798,0.08293493,41.04461373,2.33018489,0.90647801,24.00501613,2257.72802734,9.09638199,15.63205200,23.13685364,28.27610295,34.70338475,45.47512859,60.47011794,79.71446528,106.01193698,84.17232712,0.70752115,0.48498293,0.53205701,0.00000945,0.21410207,0.02543493,0.09387595,0.29422541,1.17112749,0.04797094,0.46558382,0.69433987,-2.45851214,1.59282691,0.26460972,0.50177894,0.49472155,1.89501171,0.00000000,
NGC1399_Z_450px                                   ,450.00000000,450.00000000,3.98575829,0.77781746,0.84061056,0.36475384,227.50000964,226.50130343,227.58174579,227.47163743,228.00053459,227.30658024,228.78794435,227.16671781,23.02161424,21.87609304,24.94757146,20.77013968,30.48010862,2.07330271,40.44504023,227.49050028,226.77955148,13.40595811,40.73528521,2.52532848,0.89149194,22.79598931,359021.62500000,7.81026891,13.95391994,20.95892617,29.54364411,38.97183768,52.42153535,69.86295312,92.26184024,123.46134302,108.99572832,0.82032589,0.50078011,0.09376337,0.00000102,0.04521971,0.01081263,0.02845302,0.02507573,0.89340239,0.06332268,0.12700462,0.77629126,-2.57752614,1.57395299,0.11199720,0.28621867,0.26299802,1.15550153,0.00000000,
NGC1404_F378_450px                                ,450.00000000,450.00000000,5.60040578,0.77781746,0.00525309,0.01701975,225.50006028,225.50137856,202.45187894,210.87921121,225.99990369,226.79812976,220.23793387,224.63614682,43.83711378,18.48605496,35.56849604,0.11482784,57.72710776,0.49999983,46.26109485,225.50377695,226.32734179,0.07623482,37.70388623,2.60533877,0.85352124,64.11190093,1910.84899902,26.61041780,34.21865692,43.82118761,54.14841898,56.75123366,58.33862286,62.81825711,81.88743407,112.26901968,84.58951610,0.37895430,0.29628462,0.42184907,0.00000891,0.50412035,0.06189111,0.13097035,0.33968601,32.26779599,0.06617738,0.44265749,0.73076898,-1.90024149,1.58677159,0.31654782,0.46243031,0.50614112,1.82103461,64.00000000,
NGC1404_F395_450px                                ,450.00000000,450.00000000,5.76828477,0.77781746,0.00648805,0.02453504,224.50148157,225.50143127,202.23954757,210.71589584,225.96583769,226.88551040,224.73032792,226.19602399,43.68686675,17.91862175,35.21765324,0.12471265,58.35972474,0.49999979,41.32263245,225.43075237,226.41734229,0.07467645,39.65526453,2.76634518,0.85289741,66.37337240,2033.90844727,26.87659543,34.26081008,43.91381950,53.93851302,56.50319277,58.11542676,62.63853490,81.10862243,111.31871731,81.59348547,0.37426940,0.29449520,0.50414362,0.00001206,0.47647390,0.06282900,0.15858266,0.40339949,32.75338498,0.06051263,0.49947334,0.71122572,-1.66219971,1.58994226,0.34870346,0.49507750,0.25552148,2.14665166,64.00000000,
NGC1404_F410_450px                                ,450.00000000,450.00000000,7.43354759,0.77781746,0.02254075,0.06034622,225.50001840,225.50151450,204.98659408,212.47591328,225.99085221,226.87622823,222.76934222,226.21999025,43.19024356,18.98285428,35.45141816,0.67084179,50.90015538,0.49999670,114.74691899,225.48381165,226.36856240,0.37342090,37.89461848,2.75650376,0.85277164,65.59646644,9224.14648438,23.77374962,30.93097707,39.80097262,51.58778540,58.87832411,60.86197091,64.02912097,80.50642789,110.37346144,83.88733371,0.41543692,0.27290922,0.35681885,0.00000654,0.45550579,0.07281807,0.12584611,0.25354109,28.96685696,0.06234259,0.36068782,0.74733700,-1.82448608,1.58603845,0.31590436,0.41987634,0.42812477,1.42597952,64.00000000,
